threshold,precision,recall,f_beta
0.5133563692456738,0.7601918465227818,0.7620192307692307,0.7616530514175877
0.513374422544244,0.7620192307692307,0.7620192307692307,0.7620192307692307
0.5148568663641441,0.763855421686747,0.7620192307692307,0.7623857623857624
0.5182292444367659,0.7632850241545893,0.7596153846153846,0.7603464870067371
0.5226067483472971,0.7651331719128329,0.7596153846153846,0.7607125662012517
0.522694674828009,0.7669902912621359,0.7596153846153846,0.7610789980732177
0.523422050167991,0.7664233576642335,0.7572115384615384,0.7590361445783133
0.5246022163779809,0.7658536585365854,0.7548076923076923,0.7569913211186113
0.5247304782843948,0.7677261613691931,0.7548076923076923,0.7573564881813797
0.5247432832960862,0.7671568627450981,0.7524038461538461,0.7553088803088803
0.5262859543368282,0.769041769041769,0.7524038461538461,0.7556735876388219
0.5277711859579839,0.770935960591133,0.7524038461538461,0.7560386473429951
0.5277744165137715,0.7728395061728395,0.7524038461538461,0.7564040599323344
0.5278713398586323,0.7747524752475248,0.7524038461538461,0.7567698259187621
0.528025004737212,0.7741935483870968,0.75,0.7547169811320755
0.528224266448493,0.7736318407960199,0.7475961538461539,0.7526621490803486
0.5293018889071021,0.773067331670823,0.7451923076923077,0.7506053268765134
0.5305935095121419,0.7725,0.7427884615384616,0.748546511627907
0.5315027410222946,0.7744360902255639,0.7427884615384616,0.7489093553078041
0.53580359477193,0.7763819095477387,0.7427884615384616,0.7492725509214355
0.5365038937524784,0.7758186397984886,0.7403846153846154,0.7472100921882581
0.5383556306927451,0.7752525252525253,0.7379807692307693,0.7451456310679612
0.5389934999359033,0.7746835443037975,0.7355769230769231,0.7430791646430307
0.5398273185378386,0.7741116751269036,0.7331730769230769,0.7410106899902817
0.5404102320882864,0.7735368956743003,0.7307692307692307,0.7389402041808458
0.5430456121343725,0.7729591836734694,0.7283653846153846,0.7368677042801557
0.5434381859984658,0.7723785166240409,0.7259615384615384,0.734793187347932
0.5440385424653408,0.7717948717948718,0.7235576923076923,0.7327166504381695
0.5471232890387607,0.7737789203084833,0.7235576923076923,0.7330735509011203
0.5475568219233526,0.7731958762886598,0.7211538461538461,0.7309941520467835
0.550013641198156,0.772609819121447,0.71875,0.7289127254997563
0.5503784281891178,0.7746113989637305,0.71875,0.7292682926829268
0.5520247035652175,0.7766233766233767,0.71875,0.7296242069302099
0.5520575881675076,0.7760416666666666,0.7163461538461539,0.7275390625
0.5534199733380991,0.7754569190600522,0.7139423076923077,0.7254518808011724
0.5544077504154173,0.774869109947644,0.7115384615384616,0.7233626588465298
0.5564785740966188,0.7742782152230971,0.7091346153846154,0.7212713936430318
0.5581684328371486,0.7763157894736842,0.7091346153846154,0.7216242661448141
0.5585216366907008,0.7757255936675461,0.7067307692307693,0.7195301027900147
0.5588148422141653,0.7751322751322751,0.7043269230769231,0.7174338883447602
0.5599051598067433,0.7745358090185677,0.7019230769230769,0.7153356197942186
0.5604121356671876,0.776595744680851,0.7019230769230769,0.7156862745098038
0.5606895841945447,0.7786666666666666,0.7019230769230769,0.716037273173124
0.56096970721256,0.7807486631016043,0.7019230769230769,0.7163886162904809
0.5614624156861073,0.7801608579088471,0.6995192307692307,0.7142857142857142
0.5615520944911058,0.782258064516129,0.6995192307692307,0.7146365422396856
